company_name,company_url
Likva,https://www.crunchbase.com/organization/likva
Exar Corporation,https://www.crunchbase.com/organization/exar
Hippo CMMS,https://www.crunchbase.com/organization/hippofm
GP,https://www.crunchbase.com/organization/gp
Capital New York,https://www.crunchbase.com/organization/capital-new-york
Clever Goats Media,https://www.crunchbase.com/organization/clever-goats-media
Aquasonic Antical,https://www.crunchbase.com/organization/aquasonic-antical
PillGuard,https://www.crunchbase.com/organization/pillguard
Playbyone.com,https://www.crunchbase.com/organization/playbyone-com
iKydz,https://www.crunchbase.com/organization/ikydz
AASAN SOLAR POWER LLP,https://www.crunchbase.com/organization/aasan-solar-power-llp
Qvantel,https://www.crunchbase.com/organization/qvantal
Spotlight,https://www.crunchbase.com/organization/spotlight-2
Miles Technologies,https://www.crunchbase.com/organization/miles-technologies
True West,https://www.crunchbase.com/organization/true-west
Caron Foundation,https://www.crunchbase.com/organization/caron-foundation
Drop Mobility,https://www.crunchbase.com/organization/dropbike
Thingy Club,https://www.crunchbase.com/organization/thingy-club
Thingy Club,https://www.crunchbase.com/organization/thingy-club
Ovo Cosmico,https://www.crunchbase.com/organization/ovo-cosmico
Xenocor,https://www.crunchbase.com/organization/xenocor
Ninth Wave,https://www.crunchbase.com/organization/ninth-wave
LV2GV LLC,https://www.crunchbase.com/organization/lv2gv-llc
Big Cabal Media,https://www.crunchbase.com/organization/big-cabal-media
Big Dipper Studio,https://www.crunchbase.com/organization/big-dipper-studio
Godrej Consumers Products,https://www.crunchbase.com/organization/godrej-consumers-products
Colmore,https://www.crunchbase.com/organization/colmore
Duracell,https://www.crunchbase.com/organization/duracell
EquiLend,https://www.crunchbase.com/organization/equilend
Kids Academy Co,https://www.crunchbase.com/organization/kids-academy-co
Wallept,https://www.crunchbase.com/organization/wallept
GMC Software Technology,https://www.crunchbase.com/organization/gmc-software-technology
ESI Group,https://www.crunchbase.com/organization/esi-group
Wallept,https://www.crunchbase.com/organization/wallept
GMC Software Technology,https://www.crunchbase.com/organization/gmc-software-technology
ESI Group,https://www.crunchbase.com/organization/esi-group
Sinoagri Inclusive Finance,https://www.crunchbase.com/organization/sinoagri-inclusive-finance
UniGraph,https://www.crunchbase.com/organization/unigraph
TAPFIN,https://www.crunchbase.com/organization/tapfin
Logisticare,https://www.crunchbase.com/organization/logisticare
Soica,https://www.crunchbase.com/organization/soica
MVP,https://www.crunchbase.com/organization/mvp-3
Agibank,https://www.crunchbase.com/organization/agibank
SpaceBoxx,https://www.crunchbase.com/organization/spaceboxx
"Boeing Defense, Space & Security",https://www.crunchbase.com/organization/boeing-defense-space-security
DateMyFamily.com,https://www.crunchbase.com/organization/datemyfamily-com
Milestone,https://www.crunchbase.com/organization/milestone-c984
Navendis,https://www.crunchbase.com/organization/navendis
"Boeing Defense, Space & Security",https://www.crunchbase.com/organization/boeing-defense-space-security
DateMyFamily.com,https://www.crunchbase.com/organization/datemyfamily-com
Milestone,https://www.crunchbase.com/organization/milestone-c984
Navendis,https://www.crunchbase.com/organization/navendis
Wallit,https://www.crunchbase.com/organization/wallit
SanusEO,https://www.crunchbase.com/organization/sanuseo-2
Tyvak,https://www.crunchbase.com/organization/tyvak
ShotBlock Technologies,https://www.crunchbase.com/organization/shotblock-technologies
indi,https://www.crunchbase.com/organization/indi-4b13
ShareHouse,https://www.crunchbase.com/organization/sharehouse-3877
Kraton Performance Polymers,https://www.crunchbase.com/organization/kraton-performance-polymers
Red Map App,https://www.crunchbase.com/organization/red-map-app
Zheng Liu Ji,https://www.crunchbase.com/organization/zheng-liu-ji
Unicgames,https://www.crunchbase.com/organization/unicgames
Pure Barre,https://www.crunchbase.com/organization/pure-barre
AdMob,https://www.crunchbase.com/organization/admob
Cavulus,https://www.crunchbase.com/organization/cavulus
Dispenserly,https://www.crunchbase.com/organization/dispenserly
Tech Talent Charter,https://www.crunchbase.com/organization/tech-talent-charter
Adtelligent Inc.,https://www.crunchbase.com/organization/vertamedia
Fingertips,https://www.crunchbase.com/organization/fingertips-cda8
JiamiYunpan,https://www.crunchbase.com/organization/jiamiyunpan
Triventus,https://www.crunchbase.com/organization/triventus
GourmetPay,https://www.crunchbase.com/organization/heyplease
Feidi Zixun,https://www.crunchbase.com/organization/feidi-zixun
EyeBuyDirect,https://www.crunchbase.com/organization/eyebuydirect
Tanzhishuju.com,https://www.crunchbase.com/organization/tanzhishuju-com
White Web Kenya,https://www.crunchbase.com/organization/white-web-kenya
Cadoo,https://www.crunchbase.com/organization/cadoo
Gaiam,https://www.crunchbase.com/organization/gaiam
Gaiam,https://www.crunchbase.com/organization/gaiam
Metapraxis,https://www.crunchbase.com/organization/metapraxis
GKSS,https://www.crunchbase.com/organization/gkss
Be for Beauty,https://www.crunchbase.com/organization/be-for-beauty
Wax,https://www.crunchbase.com/organization/wax-c88e
VENTURE TRAINING (VDACL),https://www.crunchbase.com/organization/venture-training-vdacl
General Tools & Instruments,https://www.crunchbase.com/organization/general-tools-instruments
Balletic Foods,https://www.crunchbase.com/organization/balletic-foods
Seek-Data,https://www.crunchbase.com/organization/seek-data
Blue Grid,https://www.crunchbase.com/organization/blue-grid
Golden Entertainment,https://www.crunchbase.com/organization/golden-entertainment
Dingdang Haiwaicang,https://www.crunchbase.com/organization/dingdang-haiwaicang
iFree Studio Limited,https://www.crunchbase.com/organization/ifree-studio-limited
Growjo,https://www.crunchbase.com/organization/growjo
Apache,https://www.crunchbase.com/organization/apache-2
Apache,https://www.crunchbase.com/organization/apache-2
Hourglass,https://www.crunchbase.com/organization/hourglass-cosmetics
WSJwine,https://www.crunchbase.com/organization/wsjwine
Cardinote,https://www.crunchbase.com/organization/cardinote
Atlas Aeronautik,https://www.crunchbase.com/organization/atlas-aeronautik
Student&Go,https://www.crunchbase.com/organization/student-go
Abode Co.,https://www.crunchbase.com/organization/abode-co
Présumé,https://www.crunchbase.com/organization/pr%C3%A9sum%C3%A9
Fang Xin Jia,https://www.crunchbase.com/organization/fang-xin-jia
Foneville,https://www.crunchbase.com/organization/foneville
Absolute Zero IVS,https://www.crunchbase.com/organization/absolute-zero-ivs
LumenAd,https://www.crunchbase.com/organization/lumenad
MedSpeed,https://www.crunchbase.com/organization/medspeed
Flinkhub,https://www.crunchbase.com/organization/flinkhub
Class,https://www.crunchbase.com/organization/class-3e0e
ABY,https://www.crunchbase.com/organization/aby
Thirteen One,https://www.crunchbase.com/organization/thirteen-one
Parental Health,https://www.crunchbase.com/organization/parental-health
Wert,https://www.crunchbase.com/organization/wert
HRG Infrastructure Monitoring Inc.,https://www.crunchbase.com/organization/hrg-infrastructure-monitoring-inc
Selva Marine Nordic AB,https://www.crunchbase.com/organization/selva-marine-nordic-ab
Miles Technologies,https://www.crunchbase.com/organization/miles-technologies
APX,https://www.crunchbase.com/organization/apx-2
Time & Space Color,https://www.crunchbase.com/organization/time-space-color
Joseph Joseph,https://www.crunchbase.com/organization/joseph-joseph
"Socialleet, Inc.",https://www.crunchbase.com/organization/socialleet-inc-2
AppVested,https://www.crunchbase.com/organization/appvested
Merge Healthcare,https://www.crunchbase.com/organization/merge-healthcare
Sapient,https://www.crunchbase.com/organization/sapient-a9be
NutriLoop,https://www.crunchbase.com/organization/nutriloop
University of Melbourne,https://www.crunchbase.com/organization/the-university-of-melbourne
KOR Company,https://www.crunchbase.com/organization/kor-company
Yatao Zhijia,https://www.crunchbase.com/organization/yatao-zhijia
Growave,https://www.crunchbase.com/organization/socialshopwave
img.Ads,https://www.crunchbase.com/organization/img-ads
Anzy Careers,https://www.crunchbase.com/organization/anzy-careers
Rally Crown,https://www.crunchbase.com/organization/rally-crown
Perpetuall,https://www.crunchbase.com/organization/perpetuall
EMAP Publishing (UK),https://www.crunchbase.com/organization/emap
Meduit,https://www.crunchbase.com/organization/meduit
ADL (Anti-Defamation League),https://www.crunchbase.com/organization/anti-defamation-league
GMO Internet,https://www.crunchbase.com/organization/gmo-internet
P-GEAR,https://www.crunchbase.com/organization/p-gear
GFRANQ,https://www.crunchbase.com/organization/gfranq
Capital Numbers,https://www.crunchbase.com/organization/capital-numbers-infotech
P-GEAR,https://www.crunchbase.com/organization/p-gear
GFRANQ,https://www.crunchbase.com/organization/gfranq
Capital Numbers,https://www.crunchbase.com/organization/capital-numbers-infotech
InMotion Hosting,https://www.crunchbase.com/organization/inmotion-hosting
Exercise.com,https://www.crunchbase.com/organization/exercise-com
Edueto,https://www.crunchbase.com/organization/edueto
Windborne,https://www.crunchbase.com/organization/windborne
Reputation Institute,https://www.crunchbase.com/organization/reputation-institute
"Robotics Networking and Automation, Inc.",https://www.crunchbase.com/organization/robotics-networking-and-automation-inc
LA Weekly,https://www.crunchbase.com/organization/la-weekly
Churchill Finance Limited,https://www.crunchbase.com/organization/churchill-finance-limited
Lengtoo,https://www.crunchbase.com/organization/lengtoo
Miningland.website,https://www.crunchbase.com/organization/miningland
FundWorld,https://www.crunchbase.com/organization/fundworld
Cardinality.ai,https://www.crunchbase.com/organization/cardinality-ai
Lessons.com,https://www.crunchbase.com/organization/lessons-com
Yup,https://www.crunchbase.com/organization/yup-0c4a
Leisure Group,https://www.crunchbase.com/organization/leisure-group
GoRelax,https://www.crunchbase.com/organization/gorelax
Growing Up in New Zealand,https://www.crunchbase.com/organization/growing-up-in-new-zealand
APSIS,https://www.crunchbase.com/organization/apsis
ABS Corporation,https://www.crunchbase.com/organization/abs-corporation
Far UV Technologies,https://www.crunchbase.com/organization/far-uv-technologies
eBopark,https://www.crunchbase.com/organization/ebopark
Reobee,https://www.crunchbase.com/organization/reobee
Plataine,https://www.crunchbase.com/organization/plataine
Marlena Books,https://www.crunchbase.com/organization/marlena-books
Lee Hecht Harrison,https://www.crunchbase.com/organization/lee-hecht-harrison
Riley Gold,https://www.crunchbase.com/organization/riley-resources
Webtrends,https://www.crunchbase.com/organization/webtrends
Astex,https://www.crunchbase.com/organization/astex
Dignity Housing,https://www.crunchbase.com/organization/dignity-housing
Verdesian Life Sciences,https://www.crunchbase.com/organization/verdesian-life-sciences
Lets Rent,https://www.crunchbase.com/organization/lets-rent
CleanTalk Inc,https://www.crunchbase.com/organization/cleantalk
Fraen Corporation,https://www.crunchbase.com/organization/fraen-corporation
yixuangu.com,https://www.crunchbase.com/organization/yixuangu-com
Bank Negara Malaysia,https://www.crunchbase.com/organization/bank-negara-malaysia
Lookup.ae,https://www.crunchbase.com/organization/loookup-ae
Bubbles,https://www.crunchbase.com/organization/bubbles-2
"Instinct Health Science, Inc",https://www.crunchbase.com/organization/instinct-health-science-inc
Zealand Pharma,https://www.crunchbase.com/organization/zealand-pharma
Grand Central Fresh,https://www.crunchbase.com/organization/grand-central-fresh
Monumental Sports & Entertainment,https://www.crunchbase.com/organization/monumental-sports-entertainment
Constellium,https://www.crunchbase.com/organization/constellium
Reapit,https://www.crunchbase.com/organization/reapit
Ad7,https://www.crunchbase.com/organization/ad7
OnTheMarket,https://www.crunchbase.com/organization/onthemarket
Fanzila,https://www.crunchbase.com/organization/fanzila
Odoro - Digital Patient Access Platform,https://www.crunchbase.com/organization/odoro
Optimis,https://www.crunchbase.com/organization/optimis
Media Forest,https://www.crunchbase.com/organization/media-forest
Vivor,https://www.crunchbase.com/organization/vivor
Auxenta Inc.,https://www.crunchbase.com/organization/auxenta
Kinetica Dynamics,https://www.crunchbase.com/organization/kinetica-dynamics
Dominion Bitcoin Mining Company LTD.,https://www.crunchbase.com/organization/dominion-bitcoin-mining-company-ltd
Tameng Keji,https://www.crunchbase.com/organization/tameng-keji
Zhongwang,https://www.crunchbase.com/organization/zhongwang
MellBell Electronics,https://www.crunchbase.com/organization/mellbell-electronics
ASM Innovations,https://www.crunchbase.com/organization/asm-innovations-inc
Abode Co.,https://www.crunchbase.com/organization/abode-co
Apartama,https://www.crunchbase.com/organization/apartama
RCS MediaGroup,https://www.crunchbase.com/organization/rcs-mediagroup
ChannelUnity,https://www.crunchbase.com/organization/camiloo
Gaiwan,https://www.crunchbase.com/organization/gaiwan
Mojovida,https://www.crunchbase.com/organization/mojovida
Triggr Health,https://www.crunchbase.com/organization/triggr-health
MonetizeMore,https://www.crunchbase.com/organization/monetizemore
Hotels By Day,https://www.crunchbase.com/organization/hotelsbyday
Gold Image,https://www.crunchbase.com/organization/gold-image
APPBK,https://www.crunchbase.com/organization/appbk
SPC Group,https://www.crunchbase.com/organization/spc-group-55b2
SmartBike Mobility,https://www.crunchbase.com/organization/smartbike-mobility
ICO Market Data,https://www.crunchbase.com/organization/ico-market-data
Guotai Junan International,https://www.crunchbase.com/organization/guotai-junan-international
CloudNcode,https://www.crunchbase.com/organization/cloudncode
Avolio,https://www.crunchbase.com/organization/avolin
Big Box Labs,https://www.crunchbase.com/organization/big-box-labs
CakeZone,https://www.crunchbase.com/organization/cakezone
First Active Media,https://www.crunchbase.com/organization/first-active-media
Silicon Planet,https://www.crunchbase.com/organization/silicon-planet
Motto Joy,https://www.crunchbase.com/organization/motto-joy
iDirect Technologies,https://www.crunchbase.com/organization/idirect
Acute Technology,https://www.crunchbase.com/organization/acute-technology-ltd
Hundo,https://www.crunchbase.com/organization/hundo
Australian Securities and Investments Commission (ASIC),https://www.crunchbase.com/organization/australian-securities-and-investments-commission
Kuleana Spirits,https://www.crunchbase.com/organization/kuleana-spirits
LEANLAB Education,https://www.crunchbase.com/organization/leanlab-education
NAPA,https://www.crunchbase.com/organization/napa
think3,https://www.crunchbase.com/organization/think3
Lender Price,https://www.crunchbase.com/organization/lender-price
Physical & Sports Rehab,https://www.crunchbase.com/organization/physical-sports-rehab
Taylor Farms,https://www.crunchbase.com/organization/taylor-farms
Bohemia Interactive,https://www.crunchbase.com/organization/bohemia-interactive
Beacon Pointe Advisors,https://www.crunchbase.com/organization/beacon-pointe-advisors
909 Music,https://www.crunchbase.com/organization/909-music
K&L Gates LLP,https://www.crunchbase.com/organization/k-l-gates-llp
"China Nola NETWORK Co., Ltd",https://www.crunchbase.com/organization/china-nola-network-co-ltd
Money Guru,https://www.crunchbase.com/organization/money-guru
Leaf,https://www.crunchbase.com/organization/leaf-5
Indiana University Health,https://www.crunchbase.com/organization/indiana-university-health
Drive Power,https://www.crunchbase.com/organization/drive-power
Hamer Enterprises,https://www.crunchbase.com/organization/hamer-enterprises
Yueyue Technology,https://www.crunchbase.com/organization/yueyue-technology
Triiyo,https://www.crunchbase.com/organization/parentship
RIDDLE&CODE,https://www.crunchbase.com/organization/riddle-code
Solvesting,https://www.crunchbase.com/organization/solvesting
Hushly,https://www.crunchbase.com/organization/hushly
Andier Zhineng,https://www.crunchbase.com/organization/andier-zhineng
CoursePeer,https://www.crunchbase.com/organization/coursepeer
Formula,https://www.crunchbase.com/organization/formula-1a15
Macmillan,https://www.crunchbase.com/organization/macmillan
Scientific Learning Corporation,https://www.crunchbase.com/organization/scientific-learning-corporation
WeBuy,https://www.crunchbase.com/organization/webuy
Hatch Data,https://www.crunchbase.com/organization/hatch-data
The AnyLogic Company,https://www.crunchbase.com/organization/anylogic-north-america
REPL Group,https://www.crunchbase.com/organization/repl-group
SHL Group,https://www.crunchbase.com/organization/shl-group
Intrinsic Medicine,https://www.crunchbase.com/organization/lupa-bio-inc
Tingli Ketang,https://www.crunchbase.com/organization/tingli-ketang
